171	"CLINICAL SIGNS AND MORTALITY Mortality: - 30 mg/kg bw/day: no deaths - 100 mg/kg bw/day: 5/10 females died (one female died prematurely on gestation day 21 and four females died between lactation days 2 to 4) - 300 mg/kg bw/day: 8/10 females died (two female rats died during the mating period on test days 15 or 27, two further females died on gestation day 20 or 21 and four females died on the first lactation day) - 1000 mg/kg bw/day: 9/10 males died (death on test day 12 to 24); 10/10 females died (four of them during the mating period, one during littering and five of them during the gestation period)  Clinical signs: - males (pre-mating, mating and post-mating period): none of the male animals treated with 30 mg cobalt powder/kg bw/day revealed any test item-related signs of systemic toxicity."					
171	62	68	deaths	MP:0002083		
171	102	106	died	MP:0002083		
171	119	123	died	MP:0002083		
171	173	177	died	MP:0002083		
171	242	246	died	MP:0002083		
171	264	268	died	MP:0002083		
171	337	341	died	MP:0002083		
171	385	389	died	MP:0002083		
171	450	454	died	MP:0002083		
171	499	503	died	MP:0002083		
171	789	806	systemic toxicity	MP:0002822		
						
172	320					
172	Pilo-erection was noted in two of ten male rats treated with 100 mg cobalt powder/kg bw/day and in three male rats of ten treated with 300 mg cobalt powder/kg bw/day for one to three test days.					
172	0	13	Pilo-erection	MP:0001492		
						
173	321					
173	Laboured breathing was noted in one further male treated with 300 mg cobalt powder/kg bw/day on one test day.					
173	0	18	Laboured breathing	MP:0001954		
						
174	322					
174	Pilo-erection, reduced motility and soft faeces were noted in the only surviving high dose male rat treated with 1000 mg cobalt powder/kg bw/day on one or two test days before sacrifice on test day 39.					
174	0	13	Pilo-erection	MP:0001492		
174	15	31	reduced motility	MP:0003491		
174	36	47	soft faeces	MP:0005036		
						
175	323					
175	The nine prematurely deceased male rats revealed the following symptoms on one or a few days before death: pilo-erection, reduced motility, a haemorrhagic nose and/or soft faeces (soiled anus) were noted in all or several deceased males.					
175	9	29	prematurely deceased	MP:0002083		
175	107	120	pilo-erection	MP:0001492		
175	122	138	reduced motility	MP:0003491		
175	142	159	haemorrhagic nose	MP:0013127		
175	167	178	soft faeces	MP:0005036		
175	222	230	deceased	MP:0002083		
						
176	324					
176	In addition, hunched posture or abdominal position, slightly decreased respiratory rate, reduced body temperature (animal cold at touch), laboured breathing, ptosis and/or a pale skin (ears or whole body) were observed in one or a few males.					
176	13	50	hunched posture or abdominal position	MP:0001505		
176	61	87	decreased respiratory rate	MP:0005574		
176	89	113	reduced body temperature	MP:0005534		
176	138	156	laboured breathing	MP:0001954		
176	158	164	ptosis	MP:0001344		
176	174	183	pale skin	MP:0003717		
						
177	325					
177	- females (pre-mating and mating period): no test item-related signs of systemic toxicity were noted in the female animals treated with 30 or 100 mg cobalt powder/kg bw/day.					
177	72	89	systemic toxicity	MP:0002822		
						
178	326					
178	Soft faeces were noted in one low dose dam (treated with 30 mg cobalt powder/kg bw/day) on test day 17, this incidence is considered to be still within the spontaneous range as no corresponding findings were observed at 100 mg cobalt powder/kg bw/day.					
178	0	11	Soft faeces	MP:0005036		
						
179	327					
179	From 300 mg cobalt powder/kg bw/day onwards, pilo-erection and soft faeces were noted in a few to several females on a few test days.					
179	45	58	pilo-erection	MP:0001492		
179	63	74	soft faeces	MP:0005036		
						
180	328					
180	- females (gestation period): none of the females treated with 30 mg cobalt powder/kg bw/day revealed any test item-related signs of systemic toxicity during the gestation period.					
180	133	150	systemic toxicity	MP:0002822		
						
181	329					
181	Pilo-erection was noted from 100 mg cobalt powder/kg bw/day onwards and reduced motility and soft faeces or diarrhoea were noted from 300 mg cobalt powder/kg bw/day onwards in individual to nearly all females in relation to the dose.					
181	0	13	Pilo-erection	MP:0001492		
181	72	88	reduced motility	MP:0003491		
181	93	104	soft faeces	MP:0005036		
181	108	117	diarrhoea	MP:0005036		
						
182	330					
182	- females (lactation period): none of the females treated with 30 mg cobalt powder/kg bw/day revealed any test item-related signs of systemic toxicity during the lactation period.					
182	133	150	systemic toxicity	MP:0002822		
						
183	331					
183	From 100 mg cobalt powder/kg bw/day onwards, pilo-erection, reduced motility, soft faeces or diarrhoea were noted in nearly all females during the lactation period.					
183	45	58	pilo-erection	MP:0001492		
183	60	76	reduced motility	MP:0003491		
183	78	89	soft faeces	MP:0005036		
183	93	102	diarrhoea	MP:0005036		
						
184	332					
184	In addition, hunched posture, decreased respiratory rate, reduced body temperature (animal cold at touch), dyspnoea, tremor, miosis, ptosis, a haemorrhagic nose, haemorrhagic urine, soft faeces or diarrhoea were observed.					
184	13	28	hunched posture	MP:0001505		
184	30	56	decreased respiratory rate	MP:0001954		
184	58	82	reduced body temperature	MP:0005534		
184	107	115	dyspnoea	MP:0001954		
184	117	123	tremor	MP:0000745		
184	125	131	miosis	MP:0001320		
184	133	139	ptosis	MP:0001344		
184	143	160	haemorrhagic nose	MP:0013127		
184	162	180	haemorrhagic urine	MP:0011414		
184	182	193	soft faeces	MP:0005036		
184	197	206	diarrhoea	MP:0005036		
						
185	333					
185	In addition, a pale skin was observed in some animals.					
185	15	24	pale skin	MP:0003717		
						
186	336					
186	Thin hair was observed for one low dose female from test week 5 onwards.					
186	0	9	Thin hair	MP:0000416		
						
187	337					
187	For male HD animals, an attenuated body weight gain was observed during the pre-mating period but not during the mating and post-mating period.					
187	24	51	attenuated body weight gain	MP:0001262		
						
188	338					
188	BODY WEIGHT AND WEIGHT GAIN (1000 mg/kg bw/day group was excluded from statistical comparison due to a high mortality rate) - males: the body weight in 300 and 1000 mg cobalt powder/kg bw/day groups was reduced from test week 2 onwards, being 13% (statistically significant at p ≤ 0.01) or 16% below the control value in test week 3 (mating period).					
188	103	117	high mortality	MP:0008770		
188	137	148	body weight	MP:0001262		
						
189	339					
189	The body weight at autopsy was reduced as well (12% below the control value) in the 300 mg cobalt powder/kg bw/day group.					
189	4	15	body weight	MP:0001262		
						
190	340					
190	The body weight of the only surviving high dose male rat (1000 mg cobalt powder/kg bw/day) was slightly below the mean control value.					
190	4	15	body weight	MP:0001262		
						
191	341					
191	- females: the body weight of the female rats in the 300 mg cobalt powder/kg bw/day group was below the control on gestation day 20 (by 11%) and on lactation day 1 (by 21%, statistically significant at p ≤ 0.01).					
191	15	26	body weight	MP:0012699		
						
192	342					
192	The body weight of the two surviving females was still reduced on lactation day 4 and at autopsy (20% or 19% below the control value).					
192	4	15	body weight	MP:0012699		
						
193	343					
193	The body weight of the female rats in the 1000 mg cobalt powder/kg bw/day group was distinctly below the control (by 17%, no statistical comparison) on gestation day 14.					
193	4	15	body weight	MP:0012699		
						
194	344					
194	FOOD CONSUMPTION (1000 mg/kg bw/day group was excluded from statistical comparison due to a high mortality rate) - males: no test item-related influence was noted during the premating period at any tested dose level.					
194	92	106	high mortality	MP:0008770		
						
195	348					
195	No further data on food intake was available as both dams died shortly thereafter.					
195	58	62	died	MP:0002083		
						
196	349					
196	WATER CONSUMPTION - males: reduced intake of drinking water was noted in deceased rats treated with 1000 mg cobalt powder/kg bw/day on one to a few test days before premature death.					
196	27	59	reduced intake of drinking water	MP:0011942		
196	73	81	deceased 	MP:0002083		
196	165	180	premature death	MP:0002083		
						
197	350					
197	- females: reduced intake of drinking water was noted in several deceased females treated with 100, 300 mg cobalt powder/kg bw/day and in deceased rats treated with 1000 mg cobalt powder/kg bw/day on one to a few test days before premature death.					
197	11	43	reduced intake of drinking water	MP:0011942		
197	65	73	deceased 	MP:0002083		
197	138	146	deceased 	MP:0002083		
197	230	245	premature death	MP:0002083		
						
198	351					
198	HAEMATOLOGY (1000 mg/kg bw/day group was excluded from statistical comparison due to a high mortality rate) - males and females: no test item-related changes in haematological parameters were noted at the end of the premating period (test day 15) of male and female rats treated with 30, 100, 300 or 1000 mg cobalt powder/kg b.w./day compared to the control.					
198	87	101	high mortality	MP:0008770		
						
199	352					
199	CLINICAL CHEMISTRY (1000 mg/kg bw/day group was excluded from statistical comparison due to a high mortality rate) - males and females: no test item-related changes were noted on biochemical parameters on test day 15 of male and female rats treated with 30, 100, 300 or 1000 mg cobalt powder/kg bw/day compared to the control.					
199	94	108	high mortality	MP:0008770		
						
200	353					
200	NEUROBEHAVIOUR (1000 mg/kg bw/day group was excluded due to a high mortality rate) 1) Observational screening:  - males: no test item-related influence was noted.					
200	62	76	high mortality	MP:0008770		
						
201	355					
201	Females treated with 100 and 300 mg cobalt powder/kg bw/day revealed pilo-erection and diarrhoea.					
201	69	82	pilo-erection	MP:0001492		
201	87	96	diarrhoea	MP:0005036		
						
202	356					
202	The following changes were noted for the females treated with 300 mg cobalt powder/kg bw/day: no response to the toe and tail pinch, a reduced hind leg splay (significant at p = 0.01), no resistance to limb rotation, impairment of wire manoeuvre, a reduced or increased respiration, no positive geotropism or a distinctly reduced body temperature.					
202	94	131	no response to the toe and tail pinch	MP:0012002		
202	135	157	reduced hind leg splay	MP:0031204		
202	185	215	no resistance to limb rotation	MP:0001491		
202	217	245	impairment of wire manoeuvre	MP:0010053		
202	249	281	reduced or increased respiration	MP:0001943		
202	286	305	positive geotropism	MP:0001516		
202	322	346	reduced body temperature	MP:0005534		
						
203	357					
203	These findings have to be seen in connection with the moribund condition of two of four female animals.					
203	54	72	moribund condition	MP:0013139		
						
204	358					
204	All lesions are regarded to be test item-related.					
204	4	11	lesions	MP:0013027		
						
205	359					
205	2) Functional observations:  - males and females: at 100 and 300 mg cobalt powder/kg bw/day revealed reductions for the forelimb grip strength in both sexes (statistically significant at p = 0.01 in the males) and for the hind limb grip strength in the females (statistically significant at p = 0.01 at 300 mg cobalt powder/kg bw/day).					
205	101	142	reductions for the forelimb grip strength	MP:0010053		
205	222	245	hind limb grip strength	MP:0010053		
						
206	360					
206	Spontaneous motility was not influenced by the test item at any tested dose level.					
206	0	20	Spontaneous motility	MP:0002066		
						
208	362					
208	GROSS PATHOLOGY - males: at 1000 mg cobalt powder/kg bw/day, a reddened stomach was noted in the only survivor of ten males of the high dose level.					
208	63	79	reddened stomach	MP:0031153		
						
209	363					
209	Macroscopic inspection of the prematurely deceased nine males revealed pathological changes of the adrenals (enlarged and / or reddened) and the gastro-intestinal region (reddened intestines, caecum or stomach) in nearly all animals.					
209	30	50	prematurely deceased	MP:0002083		
209	71	107	pathological changes of the adrenals	MP:0000639		
209	109	117	enlarged	MP:0000642		
209	127	135	reddened	MP:0001634		
209	171	209	reddened intestines, caecum or stomach	MP:0000465		
						
210	364					
210	In addition, lesions of the lungs (oedematous) were noted in some animals, changes of thymus (reddened) were seen in two of nine animals.					
210	13	33	lesions of the lungs	MP:0010857		
210	75	103	changes of thymus (reddened)	MP:0000703		
						
211	365					
211	- females: from a dose level of 100 mg cobalt powder/kg bw/day onwards, changes of the gastrointestinal tract (reddened, haemorrhagic foci, filled with fluid) were noted - in relation to the dose - in a few to several animals.					
211	72	109	changes of the gastrointestinal tract	MP:0000477		
211	87	119	gastrointestinal tract (reddened	MP:0000465		
211	121	138	haemorrhagic foci	MP:0000465		
211	140	157	filled with fluid	MP:0003288		
						
212	366					
212	In addition, a reddened thymus was noted in a few females treated with 100 mg cobalt powder/kg bw/day.					
212	15	30	reddened thymus	MP:0000703		
						
213	367					
213	These lesions are regarded to be test item-related.					
213	6	13	lesions	MP:0013027		
						
214	368					
214	Further changes were noted at 1000 mg cobalt powder/kg bw/day in the form of enlarged and / or reddened adrenals in nearly all animals and oedematous lungs in some animals.					
214	77	85	enlarged	MP:0000642		
214	77	112	enlarged and / or reddened adrenals	MP:0000639		
214	95	112	reddened adrenals	MP:0001634		
214	139	155	oedematous lungs	MP:0003828		
						
215	369					
215	These lesions are regarded to be test item-related.					
215	6	13	lesions	MP:0013027		
						
216	370					
216	Frequent macroscopic observations of abnormal colour (blue or dark) and/or abnormal content (blue or dark) in several tissues were not correlated histopathologically.					
216	37	52	abnormal colour	MP:0000358		
216	75	91	abnormal content	MP:0000358		
						
217	371					
217	HISTOPATHOLOGY: NON-NEOPLASTIC - males and females: histomorphological examination of rat organs after treatment with either 30, 100, 300 or 1000 mg cobalt powder/kg bw/day did not reveal any morphological lesions which are considered to be related to the test item.					
217	192	213	morphological lesions	MP:0013027		
						
218	372					
218	For the macroscopical lesions noted at necropsy no histological correlate could be found.					
218	8	29	macroscopical lesions	MP:0013027		
						
219	373					
219	Oral administration of the substance was well tolerated in the adult animals but was associated with changes in the kidneys of females treated at 1000 mg/kg/day.					
219	101	123	changes in the kidneys	MP:0002135		
						
220	374					
220	An increased presence of brownish pigment in the cortical tubules of 6/10 animals, identified as lipofuscin and considered to be accompanied by test item material, was identified.					
220	3	65	increased presence of brownish pigment in the cortical tubules	MP:0002703		
						
222	380					
222	Sensory reactivity and grip strength were also unaffected by treatment but females receiving 1000 mg/kg/day were less active than the controls.					
222	113	124	less active	MP:0002899		
222	113	124	less active	MP:0020224		
						
223	381					
223	The haematological investigation revealed slightly low haematocrit and haemoglobin concentration in males receiving 1000 mg/kg/day and high neutrophil and low lymphocytes counts in females receiving 1000 mg/kg/day.					
223	51	66	low haematocrit	MP:0000208		
223	71	96	haemoglobin concentration	MP:0002874		
223	51	96	low haematocrit and haemoglobin concentration	MP:0013656		
223	135	150	high neutrophil	MP:0000219		
223	155	177	low lymphocytes counts	MP:0005016		
223	135	177	high neutrophil and low lymphocytes counts	MP:0013656		
						
224	383					
224	Clinical biochemistry showed decrease in alanine amino-transferase activity and increase in triglyceride concentrations in males at 1000 mg/kg/day.					
224	29	75	decrease in alanine amino-transferase activity	MP:0002942		
224	80	119	increase in triglyceride concentrations	MP:0001552		
						
225	384					
225	Aspartate amino-transferase activity was high for females receiving 1000 mg/kg/day.					
225	0	45	Aspartate amino-transferase activity was high	MP:0005343		
						
226	385					
226	A/G ratios were low in all female groups and in the high dose females this associated with a reduction in plasma albumin concentration.					
226	93	134	reduction in plasma albumin concentration	MP:0005419		
						
227	387					
227	The profile of proteins in the plasma may also be influenced by changes in hepatic metabolism (influencing the production) but also by kidney function (controlling the excretion).					
227	64	93	changes in hepatic metabolism	MP:0003325		
						
228	388					
228	The mineralization seen in the kidneys, which was considered incidental, may however have contributed to a disturbance in renal metabolism and therefore, the variations in the plasma proteins may also be incidental and not directly related to treatment.					
228	4	38	mineralization seen in the kidneys	MP:0011534		
228	107	138	disturbance in renal metabolism	MP:0003325		
228	158	191	variations in the plasma proteins	MP:0002439		
						
229	389					
229	The microscopic evaluation of the tissues revealed an increased presence of brownish pigment in the cortical tubules of the kidneys of 6/10 females treated at 1000 mg/kg/day, identified by special staining as lipofuscin (considered of limited or no functional significance, (Frazier et al, 2012)), but it was considered that test item material was also present.					
229	54	131	increased presence of brownish pigment in the cortical tubules of the kidneys	MP:0002703		
						
230	391					
230	Incidences and severities of mineralization observed in kidney, stomach and heart are considered incidental and unrelated to treatment.					
230	29	62	mineralization observed in kidney	MP:0011534		
230	29	81	mineralization observed in kidney, stomach and heart	MP:0000358		
						
231	392					
231	The increased pigment presence was not related to mineralisation and was an integral effect of treatment, but as stated above considered non-adverse.					
231	4	30	increased pigment presence	MP:0000358		
231	50	64	mineralisation	MP:0000358		
						
232	393					
232	Kidney weights were increased in males and females treated at 1000 mg/kg/day.					
232	0	29	Kidney weights were increased	MP:0003068		
						
233	397					
233	At a dose level of 500 mg/kg body weight mortalities occurred in male and female animals.					
233	41	52	mortalities	MP:0002083		
						
234	400					
234	The male animals were found dead/euthanized on mating and post-mating days 8 and 15.					
234	28	43	dead/euthanized	MP:0002083		
						
235	401					
235	The female animals were found dead/euthanized on Premating Days 13 (twice) as well as gestation days 17 and 19.  No mortality occurred in the other treatment or control groups.					
235	30	45	dead/euthanized	MP:0002083		
235	116	125	mortality	MP:0002083		
						
236	404					
236	"In male treatment animals e.g. vocalization (4/10 HD animals), moving the bedding (3/10 HD animals; 1/10 MD animal), abnormal breathing (9/10 HD animals, 1/10 MD animal), slight piloerection (10/10 HD animals, 7/10 MD animals, 1/10 LD animals), moderate piloerection (8/10 HD animals, 4/10 MD animals, 1/10 LD animals) were found increased when compared with C group."					
236	31	43	vocalization	MP:0013140		
236	63	81	moving the bedding	MP:0014039		
236	117	135	abnormal breathing	MP:0001943		
236	171	190	slight piloerection	MP:0001492		
236	245	266	moderate piloerection	MP:0001492		
						
237	405					
237	In female treatment animals e.g. vocalization (5/10 HD animals), half eyelid closure (2/10 HD animals), moving the bedding (8/10 HD animals), abnormal breathing (10/10 HD animals), moderate salivation (3/10 HD animals, 1/10 MD animals), slight salivation (4/10 HD animals, 1/10 MD animals, 1/10 LD animals), slight piloerection (10/10 HD animals, 9/10 MD animals, 2/10 LD animals), moderate piloerection (10/10 HD animals, 1/10 MD animals, 1/10 LD animals), severe piloerection (4/10 HD animals) were observed.					
237	33	45	vocalization	MP:0013140		
237	65	84	half eyelid closure	MP:0003671		
237	104	122	moving the bedding	MP:0014039		
237	104	122	moving the bedding	MP:0001447		
237	142	160	abnormal breathing	MP:0001943		
237	181	200	moderate salivation	MP:0000622		
237	237	254	slight salivation	MP:0000622		
237	308	327	slight piloerection	MP:0001492		
237	382	403	moderate piloerection	MP:0001492		
237	458	477	severe piloerection	MP:0001492		
						
238	409					
238	Body temperature of female HD animals was slightly increased at the end of the treatment.					
238	0	16	Body temperature	MP:0005533		
						
239	411					
239	Body Weight Development In male animals body weight increase was comparable for C, LD, and MD animals during the treatment period.					
239	40	60	body weight increase	MP:0001260		
						
240	412					
240	This attenuated body weight gain can be attributed to the test item and is assumed to be of toxicological relevance.					
240	5	32	attenuated body weight gain	MP:0010182		
						
241	413					
241	In female animals body weight was significantly lower in HD group when compared to C group (p<0.01).					
241	18	53	body weight was significantly lower	MP:0001262		
						
242	414					
242	Furthermore, body weight gain was significantly attenuated in HD group between GD0 and GD7 (p<0.05).					
242	13	58	body weight gain was significantly attenuated	MP:0010182		
						
243	415					
243	Furthermore, body weight gain was attenuated during the whole pre-mating and gestation period in HD animals.					
243	13	44	body weight gain was attenuated	MP:0010182		
						
244	420					
244	Food Consumption In correlation to the body weight and body weight change, the food consumption in both males and females showed some differences in treatment groups when compared with C group.					
244	55	73	body weight change	MP:0001259		
244	79	95	food consumption	MP:0005449		
						
245	426					
245	Since the decreased food consumption of the HD animals correlates with an attenuated body weight gain this is considered to be test item related and of toxicological relevance.					
245	10	36	decreased food consumption	MP:0011940		
245	74	101	attenuated body weight gain	MP:0010182		
						
246	428					
246	Haematology and Coagulation At the end of the treatment period a slight tendency towards an increased amount of white blood cells could be observed in male HD animals (6.04 x 103/µl) when compared to C animals (4.68 x 103/µl).					
246	92	129	increased amount of white blood cells	MP:0000218		
						
247	431					
247	In female animals, an increased percentage of monocytes could be observed.					
247	22	55	increased percentage of monocytes	MP:0000220		
						
248	436					
248	This increased amount of monocytes could be test item related as well as toxicological relevant in the HD group.					
248	5	34	increased amount of monocytes	MP:0000220		
						
249	437					
249	Percentage of eosinophils of female animals was significantly increased in MD animals (0.83 %) when compared to C animals (0.24 %).					
249	0	71	Percentage of eosinophils of female animals was significantly increased	MP:0005011		
						
250	440					
250	"At the end of the treatment period levels of Cholesterol were significantly increased in male LD group (1.17; p<0.05) and HD group (1.18; p<0.05) when compared with C group (0.86)."					
250	35	85	levels of Cholesterol were significantly increased	MP:0005178		
						
252	451					
252	Changes in serum levels of ASAT may indicate a liver, heart, or muscle disturbance.					
252	0	31	Changes in serum levels of ASAT	MP:0000203		
252	47	82	liver, heart, or muscle disturbance	MP:0005370		
252	54	82	heart, or muscle disturbance	MP:0002108		
252	64	82	muscle disturbance	MP:0002108		
						
253	454					
253	Values of Phosphate are slightly decreased in HD group (1.74) when compared to C group (3.21).					
253	0	42	Values of Phosphate are slightly decreased	MP:0000198		
						
254	455					
254	Several reasons exist for slightly low phosphate levels and the irritant effects of the test item could be e.g. responsible for a decreased absorption of phosphate from the food.					
254	35	55	low phosphate levels	MP:0000198		
254	64	80	irritant effects	MP:0001845		
254	130	163	decreased absorption of phosphate	MP:0010110		
						
255	456					
255	However, since no other clear indications for the reason of the decreased phosphate levels are detected and since the decrease is not statistical significant it is assumed that this decrease may be test item related but is without toxicological relevance within this study.					
255	64	90	decreased phosphate levels	MP:0000198		
						
256	458					
256	The urine analysis in female animals revealed increased blood content in HD animals as well as an increased protein content in treatment groups.					
256	46	69	increased blood content	MP:0011414		
256	98	123	increased protein content	MP:0002962		
						
259	466					
259	A small sized spleen or thymus was found in 2/10 female HD animals.					
259	2	20	small sized spleen	MP:0000692		
259	2	30	small sized spleen or thymus	MP:0002221		
						
260	467					
260	Organ Weight In male animals absolute weight of spleens was slightly increased in MD groups and was significantly increased (p<0.05) in HD group.					
260	29	78	absolute weight of spleens was slightly increased	MP:0004952		
						
261	474					
261	Increased spleen weights could be an indicator of an immune stimulation.					
261	0	24	Increased spleen weights	MP:0004952		
261	53	71	immune stimulation	MP:0005387		
						
262	477					
262	Absolute prostate weights (plus seminal vesicles and coagulating glands) was decreased in male HD group (1.89 g) when compared to C group (2.2 g).					
262	0	86	Absolute prostate weights (plus seminal vesicles and coagulating glands) was decreased	MP:0004962		
						
263	479					
263	In male animals, absolute weights of thymus were slightly increased in HD group (0.43 g) when compared to C group (0.39 g).					
263	17	67	absolute weights of thymus were slightly increased	MP:0004955		
						
264	481					
264	In female animals, absolute weights of thymus were slightly decreased.					
264	19	69	absolute weights of thymus were slightly decreased	MP:0004956		
						
265	488					
265	Two males and four females treated at 500 mg/kg/day died or were sacrificed moribund during the treatment period, all of which showed gaseous distension of the gastrointestinal tract.					
265	52	56	died	MP:0002083		
265	76	84	moribund	MP:0013139		
265	134	182	gaseous distension of the gastrointestinal tract	MP:0009511		
						
266	494					
266	Among these, male No. 40, found dead, had prominent findings in the respiratory system, indicative of gavaging error or regurgitation/aspiration of test item formulation into the airways.					
266	32	36	dead	MP:0002083		
266	42	86	prominent findings in the respiratory system	MP:0002133		
266	120	144	regurgitation/aspiration	MP:0002296		
						
267	495					
267	The other five decedents showed combinations of histological lesions in the gastrointestinal and/or respiratory tract which were indicative of a local irritant effect of the test item formulation.					
267	48	117	histological lesions in the gastrointestinal and/or respiratory tract	MP:0013027		
						
268	496					
268	Degenerative/atrophic changes of the lymphoid organs and hypocellularity of the bone marrow in all of these animals were considered to be secondary to bad general condition and/or agonal stress.					
268	0	52	Degenerative/atrophic changes of the lymphoid organs	MP:0031071		
268	57	91	hypocellularity of the bone marrow	MP:0000333		
268	180	193	agonal stress	MP:0003064		
						
269	499					
269	The reproductive organs of the females found non-gravid at terminal sacrifice showed normal reproductive sexual cycle.					
269	85	117	normal reproductive sexual cycle	MP:0002169		
						
270	501					
270	Minimal tracheal changes in two surviving animals treated at 500 mg/kg/day were considered to be most probably related to a local irritant effect of the test item formulation.					
270	0	24	Minimal tracheal changes	MP:0002282		
						
272	510					
272	Excessive struggling was also reported during exposure on single occasions for one male in the low dose group and two female in the high dose group.					
272	0	20	Excessive struggling	MP:0012001		
						
273	512					
273	It should be noted that the test substance was repeatedly applied to already damaged skin, which may have exacerbated the effects noted.					
273	77	89	damaged skin	MP:0001212		
						
274	514					
274	The clinical signs and effects on body weight and food consumption are considered to be a consequence of the local irritant effect and the effects on white blood cell counts and albumin and globulin levels attributable to the acute dermal inflammatory response.					
274	232	260	dermal inflammatory response	MP:0004947		
						
275	515					
275	The increased adrenal weights (with no associated pathological changes) were attributed to a stress response, also as a result of the dermal irritation.					
275	4	29	increased adrenal weights	MP:0013307		
275	93	108	stress response	MP:0001363		
275	134	151	dermal irritation	MP:0001212		
						
276	517					
276	There were also changes to some clinical chemistry parameters noted (decreased glucose and calcium, increased urea nitrogen, alkaline phosphatase, aspartate aminotransferase and alanine aminotransferase).					
276	69	98	decreased glucose and calcium	MP:0009642		
276	69	86	decreased glucose	MP:0005560		
276	91	98	calcium	MP:0000195		
276	100	202	increased urea nitrogen, alkaline phosphatase, aspartate aminotransferase and alanine aminotransferase	MP:0009642		
276	100	123	increased urea nitrogen	MP:0005565		
276	125	145	alkaline phosphatase	MP:0002968		
276	147	173	aspartate aminotransferase	MP:0005343		
276	178	202	alanine aminotransferase	MP:0002941		
						
277	520					
277	CLINICAL SIGNS AND MORTALITY Vocalisation (due to pain) was the predominant sign observed in the high dose group (females) generally on one to three days most often during the second week of test article administration.					
277	29	55	Vocalisation (due to pain)	MP:0013140		
						
278	521					
278	Marked dermal irritation was noted in all dose groups and consisted of very slight to severe erythema, very slight to moderate edema, persistant desquamation, eschar, exfoliation, clear exudate and fissuring.					
278	7	24	dermal irritation	MP:0001212		
278	93	101	erythema	MP:0001190		
278	127	132	edema	MP:0001786		
278	145	157	desquamation	MP:0001230		
278	159	165	eschar	MP:0001195		
278	167	178	exfoliation	MP:0009473		
278	186	193	exudate	MP:0011514		
278	198	207	fissuring	MP:0001192		
						
279	522					
279	BODY WEIGHT AND WEIGHT GAIN Group mean body weights were lower than Control during the study for males at 300 mg/kg/day and both sexes at 1000 mg/kg/day by up to 19% at the end of the treatment period.					
279	34	62	mean body weights were lower	MP:0001262		
						
280	523					
280	A simialr, but less marked effect on body weight was recorded for both sexes at 100 mg/kg/day and 300 mg/kg/day females with group mean body weight up to 6% lower than Control at the end of the treatment period.					
280	131	162	mean body weight up to 6% lower	MP:0001262		
						
281	524					
281	FOOD CONSUMPTION Group mean food consumption was slightly lower than Control for males at 1000 mg/kg/day up to Week 9 of the treatment period.					
281	23	63	mean food consumption was slightly lower	MP:0011940		
						
282	525					
282	Slightly lower group mean food consumption was also noted for females at the same dose during the first week of treatment.					
282	9	42	lower group mean food consumption	MP:0011940		
						
283	529					
283	HAEMATOLOGY Group mean white blood cell count and neutrophil counts were increased in treated groups compared to Control.					
283	18	82	mean white blood cell count and neutrophil counts were increased	MP:0000217		
283	18	45	mean white blood cell count	MP:0000218		
283	50	82	neutrophil counts were increased	MP:0000219		
						
284	531					
284	The effect on white cell counts was considered to be attributable to the acute dermal inflammatory response.					
284	79	107	dermal inflammatory response	MP:0004947		
						
285	532					
285	CLINICAL CHEMISTRY Group mean albumin was increased and group mean globulin and A/G ratio were decreased in a non dose-related manner in all treatment groups.					
285	25	51	mean albumin was increased	MP:0002965		
285	62	104	mean globulin and A/G ratio were decreased	MP:0006376		
						
286	533					
286	These changes were considered to be indicative of the acute dermal inflammatory response.					
286	60	88	dermal inflammatory response	MP:0004947		
						
287	534					
287	A dose-related decrease in group mean glucose levels was noted in all treated groups.					
287	15	52	decrease in group mean glucose levels	MP:0005560		
						
288	535					
288	Group mean calcium was decreased in 1000 mg/kg/day males and females.					
288	6	32	mean calcium was decreased	MP:0000195		
						
289	536					
289	Increases in group mean urea nitrogen, alkaline phosphatase, aspartate aminotransferse and/or alanine aminotransferase were also noted at 1000 mg/kg/day.					
289	0	118	Increases in group mean urea nitrogen, alkaline phosphatase, aspartate aminotransferse and/or alanine aminotransferase	MP:0009642		
289	0	37	Increases in group mean urea nitrogen	MP:0005565		
289	39	59	alkaline phosphatase	MP:0002968		
289	61	86	aspartate aminotransferse	MP:0005343		
289	94	118	alanine aminotransferase	MP:0002941		
						
290	537					
290	ORGAN WEIGHTS Group mean absolute and relative adrenal weights were increased in all treated groups.					
290	25	77	absolute and relative adrenal weights were increased	MP:0013307		
290	47	77	adrenal weights were increased	MP:0013307		
						
291	538					
291	GROSS PATHOLOGY The only test article related gross lesions observed included scabbing and thickening of the skin at the test site.					
291	46	59	gross lesions	MP:0001212		
291	91	113	thickening of the skin	MP:0001200		
						
292	540					
292	HISTOPATHOLOGY: NON-NEOPLASTIC Squamous cell hyperplasia, hyperkeratosis and suppurative inflammation in the skin of the application site was noted in males and females of all treated groups.					
292	31	56	Squamous cell hyperplasia	MP:0001214		
292	58	72	hyperkeratosis	MP:0001242		
292	77	113	suppurative inflammation in the skin	MP:0004947		
						
293	541					
293	NOAEL for local effects, based on severe dermal irritation recorded at all doses.					
293	41	58	dermal irritation	MP:0009931		
						
294	544					
